link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,is_link,link_type_name,from_biway
1379,West Center Parkway,305487637,891,309,1,"LINESTRING (-111.9518197 33.4441195, -111.9517461 33.4441028, -111.9514775 33.4440385, -111.9513733 33.4440105, -111.9512454 33.4439722, -111.951123 33.4439329, -111.9509726 33.4438807, -111.9508244 33.4438233, -111.9506709 33.4437618, -111.9505576 33.4437123, -111.9504342 33.4436562, -111.9503151 33.4435994, -111.9501891 33.4435369, -111.9500686 33.4434736, -111.9499502 33.4434059, -111.9495695 33.4431906, -111.9491841 33.4429741, -111.9487993 33.4427582, -111.9484062 33.4425423, -111.9483168 33.4424933, -111.948239 33.4424512, -111.9481644 33.4424126, -111.948092 33.4423752, -111.9480262 33.4423443, -111.9479692 33.442319, -111.9479296 33.4423017, -111.9478886 33.44229, -111.9477429 33.4422718)",1,433.65,tertiary,5,72,1,1200,drive,0,0.15,4,1,0.27,45.0,45.0,0.36,,,,,,,
1380,North Mill Avenue,540976301,892,1250,1,"LINESTRING (-111.9450602 33.440361, -111.9447048 33.4399509, -111.9445599 33.4397847, -111.9444315 33.4396246, -111.9442991 33.4394453, -111.9442088 33.4393135, -111.9441132 33.4391707, -111.9440211 33.4390203, -111.9439326 33.4388704, -111.9438244 33.4386619, -111.9438157 33.4386403, -111.9437368 33.4384451, -111.9436691 33.4382598)",1,268.65,primary,3,72,2,3600,drive,0,0.15,4,1,0.17,45.0,45.0,0.22,,,,,,,
1381,West Rio Salado Parkway,305490059,893,894,1,"LINESTRING (-111.9430205 33.4296419, -111.9429678 33.4295965, -111.9429203 33.4295496, -111.942894 33.4295174, -111.9428737 33.429453, -111.9428527 33.4293838)",1,33.53,secondary,4,48,2,3200,drive,0,0.15,4,1,0.02,30.0,30.0,0.04,,,,,,,
1382,,1081993864,894,2736,1,"LINESTRING (-111.9428527 33.4293838, -111.9428624 33.4293589, -111.9428666 33.429333, -111.9428619 33.4292915, -111.9428436 33.4292527, -111.942813 33.4292197, -111.9427725 33.4291951, -111.9427464 33.4291857)",1,27.02,secondary,4,60,2,3200,drive,0,0.15,4,1,0.02,35.0,35.0,0.03,,,,,,,
1383,South Ash Avenue,305490060,895,896,1,"LINESTRING (-111.9433518 33.4260281, -111.9433615 33.4263002, -111.9433638 33.4263633, -111.9433563 33.4265053, -111.9433453 33.4265671, -111.9433249 33.4266814, -111.9432746 33.4268558, -111.9432121 33.4269901, -111.9431874 33.4270337, -111.9431405 33.4271163, -111.9430789 33.4272077)",1,136.04,tertiary,5,48,1,1200,drive,0,0.15,4,1,0.08,30.0,30.0,0.17,,,,,,,
1384,South Ash Avenue,1083336453,895,2867,1,"LINESTRING (-111.9433518 33.4260281, -111.943347 33.4255919, -111.9433463 33.4255304)",1,55.34,tertiary,5,48,3,3600,drive,0,0.15,4,1,0.03,30.0,30.0,0.07,,,,,,,
1385,South Ash Avenue,305490060,896,895,1,"LINESTRING (-111.9430789 33.4272077, -111.9431405 33.4271163, -111.9431874 33.4270337, -111.9432121 33.4269901, -111.9432746 33.4268558, -111.9433249 33.4266814, -111.9433453 33.4265671, -111.9433563 33.4265053, -111.9433638 33.4263633, -111.9433615 33.4263002, -111.9433518 33.4260281)",1,136.04,tertiary,5,48,1,1200,drive,0,0.15,4,1,0.08,30.0,30.0,0.17,,,,,,,
1386,South Ash Avenue,531940963,896,2369,1,"LINESTRING (-111.9430789 33.4272077, -111.9430369 33.4272699, -111.9428738 33.4274449, -111.9428483 33.4274725, -111.942771 33.4275569)",1,48.28,tertiary,5,48,2,2400,drive,0,0.15,4,1,0.03,30.0,30.0,0.06,,,,,,,
1387,South Farmer Avenue,305490064,897,248,1,"LINESTRING (-111.9443252 33.4291446, -111.9442868 33.4292012, -111.9442755 33.4292387, -111.9442672 33.4292694, -111.9442632 33.4293622, -111.9442567 33.4295155)",1,42.41,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.03,25.0,25.0,0.06,,,,,,,
1388,West 1st Street,536863178,897,1172,1,"LINESTRING (-111.9443252 33.4291446, -111.9443948 33.4291441, -111.9446603 33.4291424, -111.9448055 33.4291415)",1,44.57,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
1389,West Rio Salado Parkway,533573795,898,974,1,"LINESTRING (-111.9626081 33.4294443, -111.9627721 33.429487, -111.962922 33.4295434, -111.9630574 33.4295999, -111.9631554 33.4296537, -111.963229 33.4296939, -111.9633459 33.4297747, -111.9634303 33.4298419, -111.9635657 33.4299602, -111.9637657 33.4301377, -111.9642005 33.4305236)",1,193.39,secondary,4,64,2,3200,drive,0,0.15,4,1,0.12,40.0,40.0,0.18,,,,,,,
1390,,329611271,898,976,1,"LINESTRING (-111.9626081 33.4294443, -111.9627145 33.4294197, -111.9627646 33.4294295, -111.962913 33.4294801, -111.9630076 33.4295211, -111.9630686 33.4295473, -111.9631484 33.4295758, -111.963191 33.4295831, -111.9632436 33.4295807)",1,63.14,secondary,4,60,1,1600,drive,0,0.15,4,1,0.04,35.0,35.0,0.06,,,,,,,
1391,,,899,30,,"LINESTRING (-111.8891783 33.4321652, -111.88683839824672 33.42741013677896)",1,570.52,,0,90,1,99999,drive,0,0.15,4,1,0.35,55.0,55.0,0.38,,,,,0,connector,1
1392,,527853205,900,1752,1,"LINESTRING (-111.9231718 33.3853228, -111.9227874 33.3853449, -111.9214828 33.3854094, -111.9204363 33.3854317, -111.9186399 33.3855081)",1,421.32,motorway,1,120,1,2300,drive,0,0.15,4,1,0.26,75.0,75.0,0.21,,,,,,,
1393,,311171477,901,902,1,"LINESTRING (-111.9078652 33.3852791, -111.9073515 33.3853621, -111.9066734 33.3854266, -111.9058666 33.3854481, -111.9045277 33.3854696, -111.9019512 33.3855783)",1,550.75,motorway,1,120,1,2300,drive,0,0.15,4,1,0.34,75.0,75.0,0.28,,,,,,,
1394,Superstition Freeway,528041698,902,219,1,"LINESTRING (-111.9019512 33.3855783, -111.8975742 33.3856102)",1,406.4,motorway,1,105,5,11500,drive,0,0.15,4,1,0.25,65.0,65.0,0.23,,,,,,,
1395,,527853203,903,957,1,"LINESTRING (-111.9370114 33.3852802, -111.9363274 33.3853046, -111.9336895 33.3854485)",1,309.01,motorway,1,120,1,2300,drive,0,0.15,4,1,0.19,75.0,75.0,0.15,,,,,,,
1396,,605408799,905,2675,1,"LINESTRING (-111.9093437 33.3862398, -111.909418 33.3862432, -111.9096403 33.3862228)",1,27.67,motorway,1,120,2,4600,drive,0,0.15,4,1,0.02,75.0,75.0,0.01,,,,,,,
1397,,311186749,906,907,1,"LINESTRING (-111.8963554 33.3860638, -111.8974837 33.3860404, -111.8976015 33.3860386, -111.8985574 33.3860312, -111.8997165 33.3860272, -111.9003734 33.3860243, -111.9028561 33.3860301)",1,603.6,motorway,1,120,2,4600,drive,0,0.15,4,1,0.38,75.0,75.0,0.3,,,,,,,
1398,,383032753,907,626,1,"LINESTRING (-111.9028561 33.3860301, -111.9032498 33.3860058, -111.9043744 33.3859858, -111.9050079 33.385974, -111.9055051 33.3859628, -111.9059553 33.3859437, -111.9069667 33.3858549)",1,382.38,motorway,1,120,1,2300,drive,0,0.15,4,1,0.24,75.0,75.0,0.19,,,,,,,
1399,,527853208,907,2288,1,"LINESTRING (-111.9028561 33.3860301, -111.9032352 33.3860329, -111.9049603 33.3860257, -111.9063937 33.3860544, -111.907914 33.3861566)",1,470.1,motorway,1,120,1,2300,drive,0,0.15,4,1,0.29,75.0,75.0,0.24,,,,,,,
1400,,527853204,909,2287,1,"LINESTRING (-111.9299886 33.3859016, -111.9310915 33.3858272, -111.932084 33.3857984, -111.9326683 33.3857123)",1,250.03,motorway,1,120,1,2300,drive,0,0.15,4,1,0.16,75.0,75.0,0.13,,,,,,,
1401,,542407674,911,1774,1,"LINESTRING (-111.941965 33.385875, -111.9425548 33.3858236, -111.9442985 33.3856779)",1,217.76,motorway,1,120,1,2300,drive,0,0.15,4,1,0.14,75.0,75.0,0.11,,,,,,,
1402,,316290410,912,544,1,"LINESTRING (-111.88887 33.4149255, -111.8889248 33.4148465, -111.8889793 33.4147751, -111.888993 33.4147228)",1,25.52,primary,3,80,1,1800,drive,0,0.15,4,1,0.02,50.0,50.0,0.02,,,,,,,
1403,East Apache Boulevard,436928214,912,1133,1,"LINESTRING (-111.88887 33.4149255, -111.889113 33.4149149)",1,22.58,primary,3,56,2,3600,drive,0,0.15,4,1,0.01,35.0,35.0,0.02,,,,,,,
1404,East Apache Boulevard,316291313,913,914,1,"LINESTRING (-111.9071727 33.4146618, -111.9066538 33.4146924, -111.9065157 33.4146974, -111.9060552 33.4147007, -111.9058806 33.414702, -111.9051824 33.4146962, -111.9050544 33.414698)",1,196.75,primary,3,80,2,3600,drive,0,0.15,4,1,0.12,50.0,50.0,0.15,,,,,,,
1405,East Apache Boulevard,436928223,914,1788,1,"LINESTRING (-111.9050544 33.414698, -111.9048435 33.4146981, -111.904091 33.4147024, -111.9036381 33.4147037, -111.9029825 33.4147044, -111.9025321 33.4146899)",1,234.14,primary,3,80,2,3600,drive,0,0.15,4,1,0.15,50.0,50.0,0.18,,,,,,,
1406,East Apache Boulevard,316292325,915,916,1,"LINESTRING (-111.9015729 33.4146867, -111.9014456 33.4146855, -111.9008641 33.4146965, -111.9006203 33.4147001, -111.9004128 33.4147021, -111.9001566 33.4147047, -111.9000747 33.4147037)",1,139.08,primary,3,80,2,3600,drive,0,0.15,4,1,0.09,50.0,50.0,0.1,,,,,,,
1407,East Apache Boulevard,316292325,916,917,1,"LINESTRING (-111.9000747 33.4147037, -111.8997645 33.4147024, -111.8982315 33.414703, -111.8974614 33.4146957, -111.8971685 33.4146861)",1,269.77,primary,3,80,2,3600,drive,0,0.15,4,1,0.17,50.0,50.0,0.2,,,,,,,
1408,East Apache Boulevard,436928218,917,1789,1,"LINESTRING (-111.8971685 33.4146861, -111.8971379 33.4146851, -111.8963196 33.4146849, -111.896206 33.4146852)",1,89.34,primary,3,80,3,5400,drive,0,0.15,4,1,0.06,50.0,50.0,0.07,,,,,,,
1409,,318508219,918,919,1,"LINESTRING (-111.8947745 33.3564071, -111.8940965 33.3564086)",1,62.97,secondary,4,60,2,3200,drive,0,0.15,4,1,0.04,35.0,35.0,0.06,,,,,,,
1410,,1123955926,918,1671,1,"LINESTRING (-111.8947745 33.3564071, -111.8949131 33.3564072)",1,12.87,secondary,4,60,2,3200,drive,0,0.15,4,1,0.01,35.0,35.0,0.01,,,,,,,
1411,,318508219,919,918,1,"LINESTRING (-111.8940965 33.3564086, -111.8947745 33.3564071)",1,62.97,secondary,4,60,2,3200,drive,0,0.15,4,1,0.04,35.0,35.0,0.06,,,,,,,
1412,,1123955927,919,2661,1,"LINESTRING (-111.8940965 33.3564086, -111.8939909 33.3564095)",1,9.81,secondary,4,60,2,3200,drive,0,0.15,4,1,0.01,35.0,35.0,0.01,,,,,,,
1413,West Washington Street,325641380,920,921,1,"LINESTRING (-111.95786 33.444184, -111.9580333 33.444326, -111.9581465 33.4444108, -111.9582557 33.4444862, -111.9583797 33.4445673)",1,64.42,primary,3,80,2,3600,drive,0,0.15,4,1,0.04,50.0,50.0,0.05,,,,,,,
1414,West Washington Street,436788211,921,1296,1,"LINESTRING (-111.9583797 33.4445673, -111.9584376 33.4446051, -111.9585635 33.4446763, -111.9586975 33.4447492, -111.9588635 33.4448314, -111.9590373 33.4449151)",1,72.3,primary,3,80,3,5400,drive,0,0.15,4,1,0.04,50.0,50.0,0.05,,,,,,,
1415,West Washington Street,436782345,924,1279,1,"LINESTRING (-111.9520523 33.4399872, -111.9519051 33.4399573, -111.951066 33.4397907, -111.950897 33.4397601)",1,110.14,primary,3,56,3,5400,drive,0,0.15,4,1,0.07,35.0,35.0,0.12,,,,,,,
1416,Maricopa Freeway,1340004883,925,290,1,"LINESTRING (-111.9677461 33.3965949, -111.9677678 33.3961556)",1,48.89,motorway,1,105,6,13800,drive,0,0.15,4,1,0.03,65.0,65.0,0.03,,,,,,,
1417,,436943507,926,2038,1,"LINESTRING (-111.9678078 33.3734837, -111.9677018 33.3737498, -111.9676792 33.3739777, -111.9675347 33.3752891, -111.9675052 33.3756118, -111.9674108 33.3765508, -111.9673853 33.3771874)",1,414.64,motorway,1,120,1,2300,drive,0,0.15,4,1,0.26,75.0,75.0,0.21,,,,,,,
1418,East Warner Road,326364340,927,928,1,"LINESTRING (-111.9295867 33.3346537, -111.9298505 33.3346551, -111.9305652 33.3346554, -111.932137 33.334649, -111.9326833 33.3346482, -111.9333339 33.334646, -111.9343411 33.3346465, -111.9358613 33.3346426)",1,582.92,secondary,4,60,2,3200,drive,0,0.15,4,1,0.36,35.0,35.0,0.58,,,,,,,
1419,East Warner Road,529678940,927,1524,1,"LINESTRING (-111.9295867 33.3346537, -111.9294204 33.3346541, -111.9293075 33.3346543)",1,25.94,secondary,4,60,2,3200,drive,0,0.15,4,1,0.02,35.0,35.0,0.03,,,,,,,
1420,East Warner Road,326364340,928,927,1,"LINESTRING (-111.9358613 33.3346426, -111.9343411 33.3346465, -111.9333339 33.334646, -111.9326833 33.3346482, -111.932137 33.334649, -111.9305652 33.3346554, -111.9298505 33.3346551, -111.9295867 33.3346537)",1,582.92,secondary,4,60,2,3200,drive,0,0.15,4,1,0.36,35.0,35.0,0.58,,,,,,,
1421,East Warner Road,529678942,928,2323,1,"LINESTRING (-111.9358613 33.3346426, -111.9365571 33.3346404)",1,64.64,secondary,4,60,2,3200,drive,0,0.15,4,1,0.04,35.0,35.0,0.06,,,,,,,
1422,South Rural Road,436799419,929,638,1,"LINESTRING (-111.9284181 33.3354169, -111.928417 33.3351258, -111.928417 33.3348347, -111.928416 33.3346562)",1,84.59,secondary,4,72,4,6400,drive,0,0.15,4,1,0.05,45.0,45.0,0.07,,,,,,,
1423,South Rural Road,326364341,929,930,1,"LINESTRING (-111.9284181 33.3354169, -111.9284183 33.3355063, -111.9284189 33.3358659, -111.92842 33.3361895, -111.9284236 33.3371038, -111.9284303 33.3381534, -111.9284336 33.3383018, -111.9284442 33.3405552, -111.9284503 33.3413939)",1,664.62,secondary,4,72,3,4800,drive,0,0.15,4,1,0.41,45.0,45.0,0.55,,,,,,,
1424,South Rural Road,326364341,930,929,1,"LINESTRING (-111.9284503 33.3413939, -111.9284442 33.3405552, -111.9284336 33.3383018, -111.9284303 33.3381534, -111.9284236 33.3371038, -111.92842 33.3361895, -111.9284189 33.3358659, -111.9284183 33.3355063, -111.9284181 33.3354169)",1,664.62,secondary,4,72,3,4800,drive,0,0.15,4,1,0.41,45.0,45.0,0.55,,,,,,,
1425,South Rural Road,436892258,930,1656,1,"LINESTRING (-111.9284503 33.3413939, -111.928452 33.3416203, -111.9284548 33.3418466, -111.928454 33.3419233)",1,58.87,secondary,4,72,4,6400,drive,0,0.15,4,1,0.04,45.0,45.0,0.05,,,,,,,
1426,South Rural Road,326364342,931,641,1,"LINESTRING (-111.928493 33.3498624, -111.9284905 33.3501245, -111.9284914 33.3502264, -111.9284944 33.3505451, -111.928498 33.3509645, -111.928507 33.3514264, -111.9285148 33.3527391, -111.9285157 33.3530889, -111.9285159 33.3531312, -111.9285214 33.3538515)",1,443.58,secondary,4,72,3,4800,drive,0,0.15,4,1,0.28,45.0,45.0,0.37,,,,,,,
1427,South Rural Road,436892257,931,2887,1,"LINESTRING (-111.928493 33.3498624, -111.9284921 33.3497522, -111.9284912 33.349647, -111.9284902 33.3495417, -111.9284887 33.3493714, -111.9284878 33.3492626)",1,66.7,secondary,4,72,4,6400,drive,0,0.15,4,1,0.04,45.0,45.0,0.06,,,,,,,
1428,West Warner Road,326364343,932,933,1,"LINESTRING (-111.9551824 33.3345692, -111.9552892 33.3345686, -111.9557578 33.3345659, -111.9563804 33.3345623, -111.9566992 33.3345605, -111.9571259 33.3345589, -111.9579747 33.3345526, -111.9586298 33.3345485, -111.9599065 33.3345445, -111.9599625 33.3345443, -111.9608289 33.3345409, -111.9610329 33.3345401, -111.9615874 33.334538, -111.9622295 33.3345337)",1,654.69,secondary,4,60,2,3200,drive,0,0.15,4,1,0.41,35.0,35.0,0.65,,,,,,,
1429,West Warner Road,436797178,932,1502,1,"LINESTRING (-111.9551824 33.3345692, -111.9547658 33.3345716, -111.954468 33.3345733, -111.954352 33.3345741)",1,77.15,secondary,4,60,4,6400,drive,0,0.15,4,1,0.05,35.0,35.0,0.08,,,,,,,
1430,West Warner Road,326364343,933,932,1,"LINESTRING (-111.9622295 33.3345337, -111.9615874 33.334538, -111.9610329 33.3345401, -111.9608289 33.3345409, -111.9599625 33.3345443, -111.9599065 33.3345445, -111.9586298 33.3345485, -111.9579747 33.3345526, -111.9571259 33.3345589, -111.9566992 33.3345605, -111.9563804 33.3345623, -111.9557578 33.3345659, -111.9552892 33.3345686, -111.9551824 33.3345692)",1,654.69,secondary,4,60,2,3200,drive,0,0.15,4,1,0.41,35.0,35.0,0.65,,,,,,,
1431,West Warner Road,436797182,933,1497,1,"LINESTRING (-111.9622295 33.3345337, -111.962939 33.3345327, -111.963128 33.3345323)",1,83.47,secondary,4,60,4,6400,drive,0,0.15,4,1,0.05,35.0,35.0,0.08,,,,,,,
1432,East Southern Avenue,327757097,934,935,1,"LINESTRING (-111.904448 33.3929619, -111.9043616 33.3929619, -111.9038621 33.3929619, -111.9034983 33.3929619, -111.9033695 33.3929619, -111.9031128 33.3929619, -111.9028665 33.3929619, -111.9027456 33.392961, -111.9023595 33.3929582, -111.9021628 33.3929568, -111.9020405 33.3929559, -111.9019701 33.3929554, -111.9018794 33.3929547, -111.901425 33.3929571, -111.9011677 33.3929585, -111.9011486 33.3929586)",1,306.32,secondary,4,60,2,3200,drive,0,0.15,4,1,0.19,35.0,35.0,0.31,,,,,,,
1433,East Southern Avenue,437372904,934,2203,1,"LINESTRING (-111.904448 33.3929619, -111.904467 33.3929619, -111.9047643 33.3929612, -111.904854 33.392961)",1,37.69,secondary,4,60,4,6400,drive,0,0.15,4,1,0.02,35.0,35.0,0.04,,,,,,,
1434,East Southern Avenue,327757097,935,934,1,"LINESTRING (-111.9011486 33.3929586, -111.9011677 33.3929585, -111.901425 33.3929571, -111.9018794 33.3929547, -111.9019701 33.3929554, -111.9020405 33.3929559, -111.9021628 33.3929568, -111.9023595 33.3929582, -111.9027456 33.392961, -111.9028665 33.3929619, -111.9031128 33.3929619, -111.9033695 33.3929619, -111.9034983 33.3929619, -111.9038621 33.3929619, -111.9043616 33.3929619, -111.904448 33.3929619)",1,306.32,secondary,4,60,3,4800,drive,0,0.15,4,1,0.19,35.0,35.0,0.31,,,,,,,
1435,East Southern Avenue,436931437,935,1869,1,"LINESTRING (-111.9011486 33.3929586, -111.9008803 33.3929605, -111.9006723 33.3929619, -111.900561 33.3929627)",1,54.55,secondary,4,60,3,4800,drive,0,0.15,4,1,0.03,35.0,35.0,0.05,,,,,,,
1436,East Southern Avenue,327757098,936,937,1,"LINESTRING (-111.925268 33.3929462, -111.925004 33.3929462, -111.924391 33.3929462, -111.92419 33.3929462, -111.923778 33.3929457, -111.923657 33.3929456, -111.923522 33.3929454, -111.9234257 33.3929453)",1,171.04,secondary,4,60,2,3200,drive,0,0.15,4,1,0.11,35.0,35.0,0.17,,,,,,,
1437,East Southern Avenue,436907106,936,1716,1,"LINESTRING (-111.925268 33.3929462, -111.925526 33.3929462)",1,23.95,secondary,4,60,4,6400,drive,0,0.15,4,1,0.01,35.0,35.0,0.02,,,,,,,
1438,East Southern Avenue,327757098,937,936,1,"LINESTRING (-111.9234257 33.3929453, -111.923522 33.3929454, -111.923657 33.3929456, -111.923778 33.3929457, -111.92419 33.3929462, -111.924391 33.3929462, -111.925004 33.3929462, -111.925268 33.3929462)",1,171.04,secondary,4,60,3,4800,drive,0,0.15,4,1,0.11,35.0,35.0,0.17,,,,,,,
1439,East Southern Avenue,436907109,937,1720,1,"LINESTRING (-111.9234257 33.3929453, -111.9232463 33.3929454, -111.9231235 33.3929455, -111.923023 33.3929455)",1,37.39,secondary,4,60,3,4800,drive,0,0.15,4,1,0.02,35.0,35.0,0.04,,,,,,,
1440,South Hardy Drive,327757099,938,939,1,"LINESTRING (-111.9544798 33.3481454, -111.9544783 33.3480082, -111.9544732 33.3473651, -111.9544653 33.3471456, -111.9544546 33.346093, -111.9544446 33.3456454, -111.9544418 33.3450107, -111.9544408 33.3448372, -111.9544367 33.3446265, -111.9544339 33.3437627, -111.95443 33.3433866)",1,529.19,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.33,25.0,25.0,0.79,,,,,,,
1441,South Hardy Drive,537687486,938,2584,1,"LINESTRING (-111.9544798 33.3481454, -111.9544806 33.3482934, -111.9544838 33.3485979, -111.9544855 33.3487089)",1,62.66,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.04,25.0,25.0,0.09,,,,,,,
1442,South Hardy Drive,327757099,939,938,1,"LINESTRING (-111.95443 33.3433866, -111.9544339 33.3437627, -111.9544367 33.3446265, -111.9544408 33.3448372, -111.9544418 33.3450107, -111.9544446 33.3456454, -111.9544546 33.346093, -111.9544653 33.3471456, -111.9544732 33.3473651, -111.9544783 33.3480082, -111.9544798 33.3481454)",1,529.19,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.33,25.0,25.0,0.79,,,,,,,
1443,South Hardy Drive,1075020026,939,2792,1,"LINESTRING (-111.95443 33.3433866, -111.9544273 33.3431174, -111.954426 33.3429843)",1,44.74,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
1444,South McClintock Drive,327757100,940,941,1,"LINESTRING (-111.9091067 33.4136842, -111.9091067 33.4135031, -111.9091075 33.4133095, -111.9091081 33.4131825, -111.9091089 33.4129882, -111.9091097 33.4127865, -111.90911 33.4127086, -111.9091115 33.412465)",1,135.57,secondary,4,64,3,4800,drive,0,0.15,4,1,0.08,40.0,40.0,0.13,,,,,,,
1445,South McClintock Drive,845775034,940,1969,1,"LINESTRING (-111.9091067 33.4136842, -111.9091091 33.4140521, -111.9091097 33.4141228)",1,48.77,secondary,4,64,2,3200,drive,0,0.15,4,1,0.03,40.0,40.0,0.05,,,,,,,
1446,South McClintock Drive,327757100,941,940,1,"LINESTRING (-111.9091115 33.412465, -111.90911 33.4127086, -111.9091097 33.4127865, -111.9091089 33.4129882, -111.9091081 33.4131825, -111.9091075 33.4133095, -111.9091067 33.4135031, -111.9091067 33.4136842)",1,135.57,secondary,4,64,2,3200,drive,0,0.15,4,1,0.08,40.0,40.0,0.13,,,,,,,
1447,South McClintock Drive,911576959,941,2749,1,"LINESTRING (-111.9091115 33.412465, -111.9091691 33.4123644, -111.9091671 33.4114897)",1,109.66,secondary,4,64,2,3200,drive,0,0.15,4,1,0.07,40.0,40.0,0.1,,,,,,,
1448,South Mill Avenue,327757102,942,943,1,"LINESTRING (-111.9396953 33.3995685, -111.9396915 33.3993291, -111.9396903 33.3992164, -111.9396875 33.3989515, -111.9396795 33.3985706, -111.9396788 33.3981958, -111.9396666 33.3978046, -111.9396666 33.3974381, -111.9396666 33.3970307, -111.9396599 33.3966516, -111.9396495 33.3962568, -111.9396495 33.3958988, -111.9396403 33.3956051, -111.9396375 33.395508)",1,451.56,secondary,4,64,2,3200,drive,0,0.15,4,1,0.28,40.0,40.0,0.42,,,,,,,
1449,South Mill Avenue,436940280,942,1937,1,"LINESTRING (-111.9396953 33.3995685, -111.9396975 33.399709, -111.9396978 33.3997275, -111.939701 33.4000121, -111.939702 33.4001158)",1,60.86,secondary,4,64,3,4800,drive,0,0.15,4,1,0.04,40.0,40.0,0.06,,,,,,,
1450,South Mill Avenue,327757102,943,942,1,"LINESTRING (-111.9396375 33.395508, -111.9396403 33.3956051, -111.9396495 33.3958988, -111.9396495 33.3962568, -111.9396599 33.3966516, -111.9396666 33.3970307, -111.9396666 33.3974381, -111.9396666 33.3978046, -111.9396788 33.3981958, -111.9396795 33.3985706, -111.9396875 33.3989515, -111.9396903 33.3992164, -111.9396915 33.3993291, -111.9396953 33.3995685)",1,451.56,secondary,4,64,2,3200,drive,0,0.15,4,1,0.28,40.0,40.0,0.42,,,,,,,
1451,South Mill Avenue,562922908,943,2653,1,"LINESTRING (-111.9396375 33.395508, -111.9396316 33.3951376, -111.9396302 33.3950486, -111.9396291 33.3949817, -111.9396237 33.3946376)",1,96.79,secondary,4,64,2,3200,drive,0,0.15,4,1,0.06,40.0,40.0,0.09,,,,,,,
1452,South Mill Avenue,327757103,944,945,1,"LINESTRING (-111.9395473 33.3858462, -111.9395438 33.3852722)",1,63.83,secondary,4,60,4,6400,drive,0,0.15,4,1,0.04,35.0,35.0,0.06,,,,,,,
1453,South Mill Avenue,436910158,945,2897,1,"LINESTRING (-111.9395438 33.3852722, -111.939544 33.3850967)",1,19.51,secondary,4,60,4,6400,drive,0,0.15,4,1,0.01,35.0,35.0,0.02,,,,,,,
1454,South Mill Avenue,531701984,946,948,1,"LINESTRING (-111.939457 33.3838653, -111.9394507 33.3835247, -111.939446 33.3832713)",1,66.06,secondary,4,60,2,3200,drive,0,0.15,4,1,0.04,35.0,35.0,0.07,,,,,,,
1455,South Mill Avenue,327757104,946,2897,1,"LINESTRING (-111.939457 33.3838653, -111.9394012 33.3839295, -111.9393995 33.3840202, -111.9394081 33.384602, -111.9394099 33.3850113, -111.93941 33.3850998)",1,138.96,secondary,4,60,3,4800,drive,0,0.15,4,1,0.09,35.0,35.0,0.14,,,,,,,
